Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
1467,-3.29,-9.04,0.50, -0.07,-0.02,-0.00
1468,-3.27,-9.07,0.69, -0.07,-0.02,-0.00
1469,-3.32,-9.07,0.56, -0.07,-0.02,0.00
1470,-3.98,-7.65,0.69, -0.14,-0.04,0.00
1471,-5.56,-8.10,0.62, -0.29,-0.13,-0.38
1472,-7.23,-8.66,0.06, -0.12,-0.67,-0.28
1473,-7.98,-8.87,-0.40, -0.30,-1.21,0.31
1474,4.49,-12.25,-2.29, 0.24,0.23,-0.82
1475,-8.04,-10.13,-2.59, 0.72,0.58,-1.20
1476,-0.33,-6.79,3.57, 0.50,1.24,0.03
1477,-6.65,-10.69,4.05, 0.84,0.91,0.38
1478,-5.53,-13.81,3.29, 0.54,0.28,0.23
1479,-5.02,-13.03,2.80, 0.89,-0.56,0.59
1480,5.67,-12.16,2.48, 1.63,-0.59,0.08
1481,-2.63,-9.42,1.03, 2.26,-0.30,0.41
1482,-5.76,-8.90,0.11, 2.27,0.08,0.27
1483,-5.95,-10.35,6.87, 1.77,0.20,0.44
1484,-0.67,-15.47,9.12, 2.78,0.80,0.32
1485,1.42,-15.08,9.03, 4.23,2.44,-0.44
1486,-5.72,-12.71,10.68, 4.15,2.35,-0.42
1487,-6.85,-10.86,9.24, 4.11,1.33,-0.37
1488,-6.92,-10.80,11.03, 3.88,0.57,-0.31
1489,-3.47,-11.03,10.34, 3.95,0.67,-0.14
1490,-4.43,-10.14,11.38, 4.29,1.40,-0.28
1491,-6.82,-8.04,10.93, 4.12,1.49,-0.34
1492,-6.68,-7.00,10.57, 3.44,0.64,-0.28
1493,-5.15,-5.37,9.11, 2.89,0.11,-0.01
1494,-3.86,-5.72,10.75, 2.67,0.22,0.03
1495,-6.08,-8.07,10.62, 2.82,0.80,-0.11
1496,-3.41,-4.48,9.71, 3.01,0.18,-0.01
1497,-3.77,-2.25,7.76, 2.77,-0.07,0.16
1498,-4.39,-1.96,8.38, 2.40,-0.09,0.25
1499,-2.59,-1.68,7.57, 2.18,0.22,0.34
1500,-5.28,-0.60,7.19, 2.14,0.46,0.58
1501,-4.62,0.15,6.41, 1.94,-0.15,0.61
1502,-2.54,-0.58,5.04, 1.78,-0.36,0.11
1503,-0.95,0.27,4.95, 1.52,-0.36,-0.30
1504,-3.19,0.77,5.78, 1.20,-0.03,0.10
1505,-1.17,1.02,5.68, 1.06,0.59,-0.14
1506,-0.80,1.69,8.75, 0.61,1.12,-0.46
1507,-4.88,1.64,7.51, -0.38,0.69,-0.68
1508,-3.31,-0.52,7.28, -0.21,0.66,-0.61
1509,-6.46,1.48,7.90, 0.24,0.40,0.46
1510,-2.63,1.93,2.94, 0.18,0.57,0.92
1511,-5.34,-0.87,5.38, 0.11,1.01,-0.50
1512,-10.66,-0.43,9.06, 1.31,-0.09,-0.77
1513,-4.48,4.83,7.26, 1.02,-0.72,0.87
1514,-5.42,3.91,7.19, 0.35,-0.45,0.94
1515,-8.13,2.78,6.61, -0.11,-0.71,0.21
1516,-5.55,1.13,7.13, -0.25,-0.98,-0.20
1517,-4.17,1.61,6.85, -0.13,-0.92,0.50
1518,-4.98,2.78,6.65, -0.31,-0.86,0.65
1519,-4.70,2.26,6.68, -0.35,-0.81,0.58
1520,-4.85,1.05,6.77, -0.38,-0.86,0.47
1521,5.93,1.58,6.70, -0.16,-0.32,0.57
1522,0.66,3.19,7.52, -0.37,0.94,1.30
1523,-9.58,5.69,7.82, -0.70,0.94,1.55
1524,-11.03,1.26,7.19, -1.12,0.07,0.15
1525,-6.29,-0.84,7.18, -0.22,-0.99,0.94
1526,-3.45,-0.24,7.34, 0.38,-1.15,1.08
1527,-0.82,3.42,8.68, 0.48,-0.72,1.68
1528,-3.71,2.99,8.57, 0.21,-0.40,0.79
1529,-2.83,4.12,8.87, -0.03,-0.19,0.62
1530,-4.27,4.07,9.49, -0.36,-0.16,0.36
1531,-2.41,1.15,9.78, -0.21,-0.10,0.36
1532,-3.53,2.37,9.59, -0.02,-0.00,0.67
1533,-2.64,2.36,9.88, 0.15,-0.05,0.81
1534,-0.85,3.95,9.94, 0.21,0.11,0.64
1535,-1.13,4.33,9.72, 0.17,0.11,0.50
1536,-2.21,4.37,9.86, 0.12,0.20,0.50
1537,-3.01,4.25,9.93, 0.06,0.15,0.64
1538,-2.69,4.17,9.81, 0.06,0.00,0.75
1539,-2.32,4.80,9.85, 0.02,-0.07,0.66
1540,-2.68,4.45,10.02, -0.09,-0.16,0.47
1541,-1.33,2.83,9.82, 0.07,-0.10,0.49
1542,-2.88,4.68,9.44, 0.16,-0.07,0.52
1543,-3.72,4.62,9.18, 0.05,-0.28,0.12
1544,-2.57,4.12,9.74, 0.01,-0.40,0.14
1545,-0.58,4.47,9.57, 0.01,-0.33,0.21
1546,-0.76,4.75,9.23, -0.11,-0.12,0.13
1547,-1.73,4.43,9.03, -0.20,-0.01,-0.11
1548,-1.48,4.83,9.17, -0.20,-0.03,-0.20
1549,-1.83,4.49,9.25, -0.18,-0.10,-0.21
1550,-2.52,4.16,9.22, -0.16,-0.16,-0.06
1551,-2.79,3.80,9.21, -0.02,-0.28,-0.18
1552,-1.61,4.99,8.96, 0.07,-0.32,0.07
1553,-1.53,4.42,9.43, -0.07,-0.24,-0.27
1554,-2.07,4.86,9.61, -0.12,-0.22,-0.40
1555,-1.61,3.99,9.45, -0.14,-0.19,-0.35
1556,-0.93,3.67,9.14, -0.04,-0.10,-0.43
1557,-1.04,4.34,9.34, -0.02,0.04,-0.38
1558,-2.87,3.89,9.81, 0.07,0.07,-0.25
1559,-4.08,4.99,10.62, 0.06,0.00,-0.02
1560,-3.30,3.93,10.59, 0.01,-0.13,0.17
1561,-1.79,2.98,9.61, 0.02,-0.19,0.20
1562,-1.17,2.92,9.23, -0.08,-0.18,0.02
1563,-1.45,2.88,9.61, -0.28,-0.08,-0.28
1564,-1.79,3.21,9.83, -0.32,-0.06,-0.28
1565,-2.17,3.40,9.83, -0.29,-0.22,-0.34
1566,-0.64,2.53,10.05, -0.12,-0.21,-0.23
1567,-1.31,2.35,9.96, 0.03,-0.05,-0.15
1568,-1.81,3.04,9.52, 0.11,-0.10,0.01
1569,-1.64,3.31,10.01, 0.04,-0.01,-0.13
1570,-1.49,3.44,9.72, 0.03,-0.01,-0.10
1571,-1.60,3.68,9.91, -0.02,-0.08,-0.16
1572,-1.77,3.68,10.22, -0.12,-0.08,-0.28
1573,-4.56,3.23,9.73, -0.17,-0.58,0.01
1574,-2.03,3.17,11.20, -0.08,-0.16,-0.09
1575,-2.35,3.69,9.90, -0.09,-0.36,-0.06
1576,-1.85,4.75,10.72, 0.04,-0.37,0.48
1577,-1.04,3.38,10.06, -0.23,-0.29,-0.00
